speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model
SPEAKER_00," Porque a Rede Globo tá comprada, a Bandeirantes tá comprada, o R7 tá comprado, todo mundo aqui recebe benefício do governo e não conta nada que tá acontecendo lá fora.  General informante de Moraes foi cotado por Lula chefe do exército.  Isso aí vai vir à tona, vai aparecer, entendeu? O que eles ganharam pra fazer isso?  O que eles ganharam pra fazer isso?  Ok? Porque agora trocou o governo dos Estados Unidos, trocou os comandantes do FBI, da CIA, né?  Trocou os caras. E esse cara que o Trump colocou aí como chefe do FBI é o cara mais fodão que tem nos Estados Unidos.  O mais fodão. O cara é pica das galáxias. Eu não tô puxando o saco, eu tô usando os mesmos adjetivos que eu tô ouvindo as pessoas dos Estados Unidos contarem pra mim.  E esse cara disse que vai meter todo mundo na cadeia.  Quem recebeu dinheiro dos Estados Unidos pelas mãos da CIA em contas secretas, em parelhos fiscais, é isso que a gente tá ouvindo.  Entendeu? É isso aí que a gente tá ouvindo.  Teve muita gente aqui que recebeu.  Muita gente. Entendeu? E o cara falou que vai pôr todo mundo na cadeia.  E eu tô aqui preparando minha caixa de foguete aqui já, sem barulho, só de luz, né?  Tem que soltar só pra fazer luz, porque senão...  A judia dos cachorros, né? Então foguete sem barulho, sem estampido.  Não é? E tô preparando a minha camisa da vitória, ela já tá passada, lavada.  Prontinha, irmão. Prontinha.  Entendeu? Prontinha. Então eu tô dando notícia pra você.  Isso não é notícia de NAR, né? Não, não. Isso é notícia que eu tô te dando.  O cara jurou, o cara jurou pro Trump lá, ok, irmão?  Jurou para o Trump que vai pegar todo mundo que deu golpe no país chamado Brasil.  Que receberam dinheiro do Biden, da esquerda americana,",0.0,82.62,"A imagem parece ser uma captura de tela de um vídeo do TikTok, com o nome de usuário @narnianews e o logotipo do TikTok. O texto em português sugere que o vídeo está relacionado a notícias políticas no Brasil, especificamente sobre um general que foi indicado por Lula para ser o chefe do Exército. O contexto sugere que o vídeo é de uma fonte de notícias ou de um canal de notícias. O grau de confiança é 0.7.",0.7,raiva,alta,"['raiva', 'raiva', 'raiva']",14,large
SPEAKER_00," pra transformar o Brasil em uma republiqueta de bananas,  pra transformar o Brasil em uma...  Em uma república da China.  E vou dizer mais pra você, as pessoas dos Estados Unidos dizem  que se a Kamala tivesse vencido, nós já estaríamos pior que a Venezuela.  Entendeu? Se a Kamala tivesse vencido. Mas não venceu.  Não venceu. E agora, a justiça, a ordem, a lei americana vai vir atrás de todo mundo.  Todo mundo vai vir atrás de todo mundo.  Entendeu? E os americanos, porque isso tá...  Hoje eu tava conversando com uma pessoa que mora fora do país,  e ela disse pra mim assim, ó, pastor, se você estivesse ouvindo os jornais internacionais,  jornais internacionais,  você ia ficar com a camisa da China.  Você fazia um mês de desdobramento só dando as notícias que os caras estão contando aqui,  que vocês não sabem, porque a Rede Globo tá comprada, a Bandeirantes tá comprada,  o R7 tá comprada, todo mundo aqui recebe benefício do governo,  e não conta nada que tá acontecendo lá fora.  Falou, se vocês tivessem acesso às informações internacionais,  o que tá passando no jornal, e não é nos Estados Unidos, é na Europa, em todo lugar.  Entendeu? Você fazia, ele falou pra mim, você fazia um desdobramento um mês aí,  sem parar, só contando notícia.  Do que eles estão falando que já foi descoberto  pelos caras novos, pelos agentes novos do FBI,  pelos agentes novos da CIA,  porque aqueles velhos bandidos, né, bandidos comunistas caíram por terra,  lá dos Estados Unidos, eu tô falando, a CIA do FBI,  e os caras novos que entraram, que são patriotas, americanos de verdade,  gente que ama o seu país, a sua pátria, e vai cumprir a Constituição Americana.",83.44,159.5,"A imagem mostra o logotipo do TikTok em um fundo preto. Abaixo do logotipo, há um campo de busca com o texto ""@narnianews"" e o ícone do TikTok. O contexto sugere que a imagem está relacionada à plataforma TikTok, possivelmente como uma tela de login ou uma página de perfil. O grau de confiança é 1.",1.0,raiva,média,"['raiva', 'raiva', 'triste']",14,large
SPEAKER_00," Pessoal, urgente! Nesse exato momento, a bancada bolsonarista está se reunindo  para tentar barrar o projeto do presidente Lula,  que isenta de imposto de renda para quem ganha até 5 mil reais.  Isso porque amanhã o presidente Lula, junto do presidente da Câmara e do Senado,  vão fazer, finalmente, o anúncio formal desse programa  para poder enviar para a Câmara votar.  E esse que é o grande risco, gente, porque a bancada bolsonarista",0.0,21.8,"A imagem mostra uma pessoa em primeiro plano, com um grupo de pessoas ao fundo, possivelmente em um evento público ou reunião. O texto na imagem é em português e menciona ""URGENTE!"", ""BOLSONARISTAS QUEREM BARRAR ISENÇÃO DO IR ATÉ R$ 5.000"". O logotipo do TikTok está presente na esquina inferior esquerda, indicando que a imagem foi compartilhada nessa plataforma. O contexto sugere que o vídeo é sobre uma discussão ou protesto contra a isenção do Imposto de Renda (IR) para pessoas com renda até R$ 5.000, com um tom de urgência. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",140,large
SPEAKER_00," teve a hipocrisia, a cara de pau, de votar não uma, mas duas vezes,  contra zerar imposto sobre carne e sobre os alimentos  e querem fazer a mesma coisa agora com a isenção do IR.  O que eu acho engraçado é que essa galerinha aqui atrás,  que faz manifestação em defesa do Brasil,  mas que na hora de votar a favor dos brasileiros,  sempre vota contra, porque é hipócrita e não tem vergonha na cara.",21.8,46.98,"A imagem mostra três pessoas em um ambiente urbano, possivelmente durante um evento público, com edifícios ao fundo. A pessoa no centro está usando uma camiseta preta e tem o nome ""Pedro Rousseff"" e o símbolo de verificação azul, associado a uma conta no TikTok, indicando que ele é um usuário verificado na plataforma. O logotipo do TikTok está presente na imagem, confirmando que o vídeo foi compartilhado nessa rede social. O contexto sugere que pode ser um evento político ou de apoio, dada a presença do nome ""Pedro Rousseff"", que é um político brasileiro conhecido. O grau de confiança é 0.95.",0.95,raiva,baixa,"['raiva', 'feliz', 'triste']",140,large
SPEAKER_00," E antes que seja tarde demais, gente, compartilha esse vídeo para o Brasil inteiro saber",47.3,50.72,"A imagem mostra uma selfie de um homem em um evento público, provavelmente em um auditório ou salão de conferências. Ele está no centro da imagem, com um grupo de pessoas ao fundo, alguns dos quais estão sorrindo e olhando para a câmera. O texto ""URGENTE!"" está escrito em vermelho no topo da imagem. Abaixo, há o texto ""SEJA TARDE DEMAIAS"" em amarelo e branco. O nome ""Pedro Rousseff"" está presente com um checkmark azul, indicando uma conta verificada, e o logotipo do TikTok está no canto inferior direito. O contexto sugere que o vídeo foi compartilhado em uma plataforma de mídia social, possivelmente TikTok, e o evento parece ser de natureza pública ou política. O grau de confiança é 0.95.",0.95,raiva,média,"['raiva', 'raiva', 'neutro']",140,large
SPEAKER_00, o que eles estão tentando fazer e me segue para eu continuar mostrando,50.72,53.92,"A imagem mostra uma selfie de um grupo de pessoas em um evento, possivelmente político, dada a presença de muitos homens em ternos. O texto ""URGENTE!"" está em destaque em vermelho no topo da imagem. Abaixo, há o texto ""PRO BRASIL INTEIRO"" em letras maiores, com ""PRO"" e ""INTEIRO"" em azul e ""BRASIL"" em amarelo. O nome ""Pedro Rousseff"" está presente com um checkmark azul, indicando uma conta verificada no TikTok. O nome está também presente em uma imagem circular no canto inferior esquerdo da imagem. O logotipo do TikTok está presente no canto inferior direito. O contexto sugere que o vídeo foi compartilhado em uma rede social, possivelmente TikTok, e está relacionado a um evento ou movimento político no Brasil. O grau de confiança é 0.9.",0.9,raiva,baixa,"['raiva', 'triste', 'neutro']",140,large
SPEAKER_00, a hipocrisia desses vagabundos.,53.92,55.58,"A imagem mostra uma selfie de um grupo de pessoas em um evento, possivelmente político, dada a presença de muitos homens em ternos. O texto ""URGENTE!"" está em vermelho no topo da imagem, sugerindo que o vídeo é de uma plataforma de notícias ou de um comunicado urgente. O texto ""MOSTRANDO A HIPOCRISIA"" está em amarelo e branco, indicando que o vídeo pode estar criticando algo. O nome ""Pedro Rousseff"" está presente com um checkmark azul, sugerindo que ele é uma figura pública. O logotipo do TikTok está presente, indicando que o vídeo foi compartilhado nessa plataforma. O contexto sugere que o vídeo é de uma discussão ou crítica política, possivelmente relacionado a uma figura pública. O grau de confiança é 0.8.",0.8,raiva,alta,"['raiva', 'raiva', 'raiva']",140,large
SPEAKER_00," Pablo Marçal, Romeu Zema, Eduardo Bolsonaro, Tarcísio, Echelle Bolsonaro, Ronaldo Caiado, Ratinho Júnior, próprio Bolsonaro.",0.0,8.46,"A imagem parece ser uma montagem para fins de propaganda ou publicidade, possivelmente para uma campanha eleitoral. O texto ""IMBATÍVEL"" sugere uma afirmação de superioridade ou invencibilidade. A frase ""NEM VEM! NINGUÉM VENCERIA LULA SE A ELEIÇÃO FOSSÉ HOJE"" expressa uma declaração de confiança em uma vitória de Lula, mesmo que a eleição em questão já tenha ocorrido. O logotipo ""Simão Pedro DEPUTADO ESTADUAL"" indica que o texto é associado a um político, possivelmente um deputado estadual, que está promovendo a candidatura de Lula. A imagem é provavelmente de origem digital, possivelmente criada para uso em redes sociais ou em campanhas eleitorais. O grau de confiança é 0.8.",0.8,neutro,média,"['neutro', 'triste', 'neutro']",141,large
SPEAKER_00," O que eles têm em comum? Todos eles perdem pro Lula, se a eleição fosse hoje, segundo a pesquisa com a ESC que foi publicada.",8.92,16.42,"A imagem é um collage de várias fotos de pessoas, possivelmente políticos, em diferentes situações. Há um texto em português que lê ""O PRÓPRIO BOLSONARO"", destacado em amarelo. O contexto sugere que a imagem pode estar relacionada a uma discussão ou crítica sobre a figura de Jair Bolsonaro, o presidente do Brasil. O grau de confiança é 0.9.",0.9,triste,média,"['raiva', 'triste', 'triste']",141,large
SPEAKER_00, Lula ganha no primeiro turno de todos eles e no segundo turno também ganha de todos eles.,16.58,22.18,"A imagem parece ser uma captura de tela de um vídeo ou postagem em uma plataforma de mídia social, possivelmente TikTok ou Instagram, com uma imagem de um homem falando em um ambiente de escritório. O texto na imagem menciona ""Lula venceria Bolsonaro, Michelle, Michelle, Tarcísio e Eduardo em 2026, diz pesquisa Genial/Quaest"". Há também um logotipo do ""Exame"" e o texto ""Simão Pedro DEPUTADO ESTADUAL"". A imagem também contém o texto ""PUBLICADA LULA GANHA"" em destaque. O contexto sugere que o vídeo ou postagem está relacionado a uma pesquisa eleitoral e a uma declaração de um deputado estadual sobre o resultado das eleições presidenciais de 2026. O grau de confiança é 0.8.",0.8,neutro,baixa,"['neutro', 'feliz']",141,large
SPEAKER_00, E olha que essa mesma pesquisa fala de uma queda da popularidade ou da aprovação do governo Lula.,23.56,31.34,"A imagem mostra uma pessoa com barba e cabelos grisalhos, vestindo um t-shirt preta. O fundo parece ser uma parede texturizada e há uma cadeira e outros objetos em um ambiente interno. No canto superior direito, há o texto ""Simão Pedro"" e abaixo, ""Deputado Estadual"". O contexto sugere que a imagem pode ter sido capturada de um vídeo de uma entrevista ou evento, possivelmente em uma plataforma de mídia social ou em um canal de TV. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'triste', 'neutro']",141,large
SPEAKER_00," Mas o Lula continua sendo essa liderança, essa pessoa forte que ganha de todos esses candidatos aqui de partidos ultra-radicais ou da extrema-direita.",31.48,41.28,"A imagem mostra um homem sentado em uma mesa, vestindo um terno verde escuro e óculos. Ele está segurando um smartphone azul e parece estar falando ou apresentando algo. Na mesa, há um caderno com uma caneta vermelha e um documento que menciona ""Balancos dos Trabalhos da"". No canto superior direito da imagem, há um texto que diz ""Simão Pedro DEPUTADO ESTADUAL"" e ""LIDERANÇA"". O contexto sugere que pode ser uma transmissão de TV ou um vídeo em rede social, possivelmente relacionado a uma discussão sobre liderança política. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'feliz', 'neutro']",141,large
