speaker,text,start,end,image_description,confidence,emotion,emocional_confidence,answer_gpt_l_q,video_id,whisper_model,processing_time
SPEAKER_00," Para tudo, porque quem tinha dúvida da aliança entre Rogério Cruz e Sandro Mabel, agora não vai ter mais.  Mabel resolveu abrir o coração e na capa do Popular, que foi antecipada, né?  A capa é de amanhã, 17 de outubro, quinta-feira, mas já publicaram agora à noite.  Sandro Mabel diz que o currículo do Rogério Cruz é muito melhor que o do Fred.  Defendendo o Rogério Cruz.  Ah, agora todo mundo vai entender.  Não é à toa que o vice do Rogério Cruz está lá, os partidos que apoiaram o Rogério Cruz estão lá,  todo mundo está lá, né? Todo mundo junto com o Mabel.  Só que embaixo dessa puxação de saco aqui, já vem mais uma maldade da prefeitura.  Comurg tira gratificações de servidores efetivos.  A Comurg arrebentando com o servidor efetivo, aquele que é concursado,  que entrou pela porta da frente e está sendo punido,  enquanto o comissionado, não.  Esse aí está na barra.  Boa!  Só as indicações políticas, né?  Esse aí é gratificação.  Está rolando solta.  E para você que quer a continuidade disso aqui, saiba que está claro.  Só não enxerga quem não quer.  O Sandro Mabel é a continuidade do projeto Rogério Cruz.  Não é à toa que todos que estavam com o Rogério, agora estão com o Sandro Mabel.  Para combater esse grupo, para mudar a Goiânia de verdade,  dia 27 de outubro, o candidato é Fred Rodrigues.  É 22.  Bora para cima.  O que é isso?",0.0,88.8,"A imagem mostra uma pessoa falando em um ambiente que parece ser um estúdio de TV ou gravação de vídeo. Há um fundo preto e a pessoa está vestindo uma camisa branca. No canto inferior direito, há um texto que identifica a pessoa como ""Dr. Amarildo"" e há um pequeno logotipo da bandeira do Brasil. No fundo, há uma imagem de uma capa de jornal com o título ""O Popular"" e vários textos em português, incluindo ""Comunicação de Serviços"" e ""Mabel reforça temas do 1º turno"". O contexto sugere que a pessoa está sendo entrevistada ou falando sobre um assunto relacionado ao jornalismo ou política, possivelmente em um programa de TV ou gravação de vídeo. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'neutro']",26,large-v3,
Unknown,        ,88.8,88.8,"A imagem mostra uma pessoa falando em um ambiente que parece ser um estúdio de TV ou gravação de vídeo. Há um fundo preto e a pessoa está vestindo uma camisa branca. No canto inferior direito, há um texto que identifica a pessoa como ""Dr. Amarildo"" e há um pequeno logotipo da bandeira do Brasil. No fundo, há uma imagem de uma capa de jornal com o título ""O Popular"" e vários textos em português, incluindo ""Comunicação de Serviços"" e ""Mabel reforça temas do 1º turno"". O contexto sugere que a pessoa está sendo entrevistada ou falando sobre um assunto relacionado ao jornalismo ou política, possivelmente em um programa de TV ou gravação de vídeo. O grau de confiança é 0.9.",0.9,neutro,média,"['neutro', 'neutro']",26,large-v3,
SPEAKER_00," Aconteceu hoje aqui nos Estados Unidos a audiência na justiça americana sobre o caso Felipe Martins.  Boa notícia. Número 1, o juiz dará prosseguimento à ação porque entende legítima,  entende que há uma justa causa para que ela prospere.  Ponto número 2, as autoridades americanas já reconhecem que a entrada de Felipe Martins nos Estados Unidos",0.0,22.66,"A imagem mostra uma pessoa com um fundo que mistura elementos da bandeira dos Estados Unidos e da bandeira do Brasil. Há o logotipo do TikTok e o nome de usuário ""@e_dreamstorebr"" no canto inferior esquerdo. A pessoa está usando uma camisa cinza com botões e tem um distintivo em forma de triângulo preto com texto branco em seu peito. O contexto sugere que a pessoa está em um ambiente de mídia social, possivelmente gravando um vídeo para o TikTok. O grau de confiança é 0.9.",0.9,feliz,alta,"['feliz', 'feliz', 'feliz']",128,large-v3,
SPEAKER_00," foi indevida, foi falsa.  E ponto número 3, haverá em breve uma audiência de instrução e julgamento,  que em bom português significa que a advogada de Felipe Martins vai poder perguntar diretamente  às autoridades americanas toda e qualquer questão que ela tenha.  E ponto número 4, está ainda mais perto de que seja interrogada a autoridade americana  que fez essa inserção falsa.  Mais adiante, certamente, dessa história, a gente vai ver autoridades,  autoridade brasileira incorrendo em crime federal nos Estados Unidos.  Isso é seríssimo. Isso daí dá cadeia, isso aí dá perda de visto,  isso dá muitas outras consequências para todos os envolvidos.",22.66,70.06,"A imagem mostra uma pessoa em frente a uma composição de bandeiras, incluindo a bandeira dos Estados Unidos e a bandeira do Brasil. Há um texto em verde que diz ""PERTO DE QUE"" e um logotipo do TikTok no canto inferior direito. O nome do perfil do TikTok é ""@e_dreamstorebr"". O contexto sugere que a imagem pode ter sido capturada de um vídeo no TikTok, possivelmente relacionado a uma discussão ou análise sobre relações entre os Estados Unidos e o Brasil. O grau de confiança é 0.9.",0.9,raiva,média,"['raiva', 'raiva', 'triste']",128,large-v3,
SPEAKER_00," É por isso que o STF adiantou, para botar pressão, adiantou a oitiva do Felipe Martins  sobre as questões de golpe de Estado.  Ele é um perseguido que jamais deveria ter sido preso, mas agora, ao que parece,  quem pode ir para a cadeia?  São as autoridades brasileiras que abusaram do seu poder.    O STF adiantou o poder.",70.2,91.2,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""f"" em rosa e branco, seguido do texto ""TikTok"" em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou inicialização do aplicativo TikTok. O grau de confiança é 1.",1.0,triste,média,"['raiva', 'triste', 'triste']",128,large-v3,
Unknown, O STF adiantou o poder. ,91.2,93.36,"A imagem mostra o logotipo do TikTok em um fundo preto. O logotipo é composto por uma nota musical em forma de ""f"" em rosa e branco, seguido do texto ""TikTok"" em branco. Não há outros elementos visíveis na imagem. O contexto sugere que a imagem está relacionada a uma tela de carregamento ou inicialização do aplicativo TikTok. O grau de confiança é 1.",1.0,raiva,baixa,"['raiva', 'triste', 'neutro']",128,large-v3,
SPEAKER_00," Rumo à vitória e cada dia mais próximos.  Com o Fred Rodrigues em Goiânia, nós vamos para o segundo turno agora e com mais chances a cada dia.  Viemos de uma campanha limpa, uma campanha justa, mostrando apenas a verdade.  Quem é Fred Rodrigues e principalmente quem são os outros candidatos?  As máscaras caíram e não tem como negar agora.  Mabel realmente é aquele cara que tem o pezinho na esquerda.  Por mais que ele tente disfarçar, a gente vê que só porque é empresário, não significa que ele seja de direita.  A gente já viu vários exemplos de empresários que se aproveitam do sistema.  Então eles querem fomentar. Por isso, não vamos desanimar agora.  Fred está com grandes chances, ele está na frente.  Agora a gente precisa fazer a nossa parte também.  Você conservador, você de direita, você do PL, vamos compartilhar esses vídeos, compartilhar esse conteúdo  para mostrar para mais pessoas quem é o Fred Rodrigues.  Essa ascensão que ele teve foi porque ele estava vindo de um certo conhecimento que era baixo em Goiânia  e à medida que ele foi sendo conhecido, ele foi ganhando  por conta de quem ele é, do que ele representa e como ele conversa, comunica os ideais dele.  Então vamos compartilhar, comunicar com as pessoas, conversar com o pessoal de Goiânia.  Nós estamos muito próximos. Então nesse segundo turno, não se esqueça.  Vamos contribuir e compartilhar esses vídeos, essa informação com as pessoas o máximo que a gente puder.  É a nossa participação, é a nossa parte sendo feita para poder ajudar na vitória do Fred Rodrigues.  Certinho? Conto com você!",0.5799999999999996,80.26,"A imagem parece ser uma captura de tela de uma transmissão de votação eleitoral, possivelmente de uma eleição municipal em Goiânia, Goiás, Brasil. O texto ""Juntos com com com Fred"" sugere que Fred é um candidato. O logotipo do TikTok está presente, indicando que a transmissão pode ter sido compartilhada ou transmitida através da plataforma. O texto ""PREFEITURA INTENÇÃO DE VOTO"" confirma que se trata de uma votação para prefeito. Os nomes dos candidatos e seus respectivos percentuais de votos são exibidos: Fred Rodrigues (50,2%) e Mabel (49,8%). O contexto sugere que é uma transmissão de votação em tempo real, possivelmente de uma eleição municipal. O grau de confiança é 0,95.",0.0,feliz,alta,"['feliz', 'feliz', 'feliz']",32,large-v3,
SPEAKER_01," O quadro de Bolsonaro piora, ele tem que ser transferido para fazer uma cirurgia.",0.0,4.38,"A imagem mostra um paciente em uma sala de cirurgia, conectado a equipamentos médicos. Pessoas vestidas com roupas cirúrgicas estão ao redor do paciente. Há um texto em português na imagem que diz: ""QUADRO DE BOLSONARO PIORA VAI FAZER CIRURGIA URGENTE"". O logotipo do TikTok está presente, indicando que a imagem foi compartilhada em uma plataforma de redes sociais. O contexto sugere que o vídeo foi compartilhado para informar sobre a condição de saúde de uma pessoa, possivelmente um político, e a necessidade de uma cirurgia urgente. O grau de confiança é 0.8.",0.8,triste,alta,"['triste', 'triste', 'triste']",152,large-v3,
SPEAKER_00," Há uma possibilidade muito grande de eu ser deslocado para Brasília,  para continuarmos o tratamento e com a possível intervenção cirúrgica.",4.44,12.78,"A imagem parece ser uma montagem de três cenas diferentes. A primeira cena mostra uma pessoa deitada em uma cama de hospital, com um tubo nasal e um monitor de pulso ao fundo. A segunda e terceira cenas mostram uma pessoa falando em frente a um microfone, com o texto ""MUITO GRANDE DE"" e o logotipo do TikTok. O texto ""@hugolm170884"" está presente na terceira cena. O contexto sugere que pode ser uma transmissão ao vivo ou um vídeo de uma pessoa falando sobre um assunto, possivelmente relacionado à saúde, dada a primeira cena. O grau de confiança é 0.8.",0.8,triste,média,"['triste', 'triste', 'neutro']",152,large-v3,
SPEAKER_01," Ele está sentindo fortes dores no abdômen por causa de uma obstrução intestinal  e amanhã será a cirurgia dele, dia 13 de domingo.",13.02,19.26,"A imagem mostra um homem deitado em uma cama de hospital, com vários tubos e sensores conectados a ele. Ele está coberto com uma toalha azul e parece estar em um ambiente de cuidados médicos. Ao lado dele, há uma pessoa vestida com um terno preto, aparentemente um profissional de saúde, que está interagindo com o paciente. O texto em português informa que o ex-presidente Jair Bolsonaro (PL) foi internado no Hospital Rio Grande, em Natal, devido a uma agravamento de obstrução intestinal. O texto menciona que ele será submetido a uma cirurgia no dia 23 de outubro. O logotipo do TikTok está presente na imagem, indicando que o conteúdo foi compartilhado em uma plataforma de mídia social. A confiança na veracidade do conteúdo é de 0.8.",0.8,triste,alta,"['triste', 'triste', 'triste']",152,large-v3,
SPEAKER_01," Ele está sendo transferido neste exato momento por decisão de Michele Bolsonaro  para uma UTI em Brasília, no Distrito Federal.",19.46,25.9,"A imagem mostra duas pessoas falando em microfones. A primeira pessoa, vestindo uma camiseta verde com um design que parece representar o mapa do Brasil, está em um ambiente ao ar livre, com folhagens ao fundo. A segunda pessoa, vestindo uma camisa branca, está em um ambiente com fundo preto. Ambas as pessoas estão usando microfones e parecem estar falando para um público. O logotipo do TikTok está presente na imagem, indicando que o vídeo foi compartilhado nessa plataforma. A conta do TikTok mencionada é @hugolm170884. O contexto sugere que pode ser um evento de mídia social ou uma transmissão ao vivo. O grau de confiança é 0.9.",0.9,triste,média,"['triste', 'triste', 'neutro']",152,large-v3,
SPEAKER_01," E ele vai passar pela sexta cirurgia após o militante do PSOL, Adélio Bispo,  ter feito aquele atentado com ele em 2018.",25.9,32.2,"A imagem parece ser uma montagem de duas capturas de tela de um vídeo. A primeira captura mostra uma mulher falando em um microfone ao ar livre, vestindo uma camiseta verde e um chapéu branco. Há um texto em português sobre a imagem, mencionando a ex-primeira-dama Michelle Bolsonaro e uma transferência para Brasília em uma unidade de terapia intensiva aérea. A chegada ao Hospital DF Star está prevista para as 22h15 deste sábado, 12. A segunda captura mostra uma pessoa falando em um microfone em um fundo preto, com o logotipo do TikTok e o texto ""A NOTÍCIA FEDERAL"" e um nome de usuário ""@hugolm170884"". O contexto sugere que o vídeo pode ser de uma noticia ou reportagem, possivelmente relacionada a um evento político ou médico. O grau de confiança é 0.8.",0.8,triste,alta,"['triste', 'triste', 'triste']",152,large-v3,
